frame_idx,timestamp_ms,root_x,root_y,root_z,nose_x,nose_y,nose_z,nose_v,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_v,left_eye_x,left_eye_y,left_eye_z,left_eye_v,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_v,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_v,right_eye_x,right_eye_y,right_eye_z,right_eye_v,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_v,left_ear_x,left_ear_y,left_ear_z,left_ear_v,right_ear_x,right_ear_y,right_ear_z,right_ear_v,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_v,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_v,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_v,left_index_x,left_index_y,left_index_z,left_index_v,right_index_x,right_index_y,right_index_z,right_index_v,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_v,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v
299,9966,0.529703,0.587079,5.5e-05,-0.684883,-0.02016,-0.153945,0.9995,-0.689788,-0.034164,-0.174242,0.9993,-0.690456,-0.034357,-0.173646,0.9993,-0.690455,-0.034303,-0.173901,0.9993,-0.686288,-0.043322,-0.151028,0.9986,-0.687189,-0.043619,-0.152111,0.9984,-0.688512,-0.04378,-0.150659,0.9987,-0.602834,-0.039093,-0.221789,0.9992,-0.600893,-0.065513,-0.121229,0.9986,-0.644721,-0.008092,-0.169762,0.9994,-0.642087,-0.017279,-0.142028,0.9993,-0.420106,0.0308,-0.271291,1.0,-0.460858,-0.036376,-0.042574,0.9997,-0.164989,0.094511,-0.312575,0.9385,-0.082328,-0.032603,-0.164084,0.241,0.039875,0.098713,-0.327479,0.923,0.022458,-0.020749,0.005664,0.4391,0.111174,0.090678,-0.356926,0.8877,0.068188,-0.020509,0.041108,0.4167,0.121618,0.099153,-0.358229,0.886,0.069759,-0.012045,0.01844,0.4161,0.073619,0.101437,-0.333727,0.839,0.030742,-0.002327,0.003449,0.4047,0.021967,0.012627,-0.089684,0.9998,-0.02277,-0.012996,0.091203,0.9994,0.395212,0.050752,-0.039532,0.9755,0.2392,-0.164171,0.20201,0.3074,0.694411,-0.188692,0.015944,0.9844,0.496542,-0.212105,0.453164,0.5615,0.726769,-0.228479,0.01838,0.9669,0.590753,-0.194346,0.442646,0.6419,0.810327,-0.238292,-0.01696,0.9699,0.672253,-0.158991,0.418721,0.694
300,10000,0.529345,0.586478,-7.6e-05,-0.679635,-0.027443,-0.143849,0.9995,-0.686293,-0.038824,-0.164131,0.9993,-0.686928,-0.039045,-0.163514,0.9993,-0.686977,-0.03897,-0.163768,0.9993,-0.682249,-0.04905,-0.143419,0.9987,-0.683166,-0.049368,-0.144473,0.9985,-0.684471,-0.049499,-0.143052,0.9988,-0.604017,-0.037777,-0.211987,0.9992,-0.599741,-0.068224,-0.119972,0.9987,-0.640773,-0.01323,-0.159541,0.9994,-0.637462,-0.023882,-0.13487,0.9993,-0.421939,0.030587,-0.257192,1.0,-0.458138,-0.036073,-0.048918,0.9997,-0.16712,0.093962,-0.296645,0.9226,-0.082328,-0.032603,-0.164084,0.2914,0.036402,0.098195,-0.31183,0.9124,0.022458,-0.020749,0.005664,0.4799,0.109436,0.090286,-0.340676,0.8737,0.068188,-0.020509,0.041108,0.454,0.119857,0.098278,-0.342554,0.872,0.069759,-0.012045,0.01844,0.4523,0.071844,0.100717,-0.319666,0.8239,0.030742,-0.002327,0.003449,0.4365,0.020536,0.011492,-0.083477,0.9998,-0.021335,-0.011818,0.085007,0.9994,0.39439,0.050053,-0.034792,0.9694,0.238434,-0.163353,0.20041,0.3502,0.698792,-0.180046,0.02474,0.9814,0.511245,-0.20713,0.434977,0.5847,0.732216,-0.218752,0.027142,0.9613,0.60176,-0.190711,0.42272,0.6412,0.811758,-0.232031,-0.009727,0.9659,0.681927,-0.157513,0.393575,0.701
301,10033,0.529537,0.586425,-0.00014,-0.671832,-0.037531,-0.136019,0.9994,-0.680964,-0.045304,-0.155664,0.9992,-0.681547,-0.045546,-0.155028,0.9992,-0.681656,-0.045456,-0.155284,0.9992,-0.67632,-0.056283,-0.138004,0.9986,-0.677249,-0.05663,-0.139036,0.9984,-0.678536,-0.056717,-0.13764,0.9987,-0.605001,-0.036083,-0.2009,0.999,-0.598004,-0.070371,-0.124611,0.9986,-0.634665,-0.020842,-0.150631,0.9994,-0.630571,-0.032574,-0.129786,0.9993,-0.423412,0.030089,-0.237232,0.9999,-0.45466,-0.034856,-0.062277,0.9997,-0.169639,0.092964,-0.274808,0.8799,-0.082328,-0.032603,-0.164084,0.349,0.031006,0.096426,-0.291451,0.8888,0.030748,0.005533,-0.035582,0.5231,0.107987,0.08926,-0.320185,0.8466,0.068188,-0.020509,0.041108,0.495,0.118798,0.096416,-0.323201,0.8455,0.069759,-0.012045,0.01844,0.4923,0.070377,0.098875,-0.301946,0.7973,0.030742,-0.002327,0.003449,0.473,0.019217,0.009565,-0.073772,0.9998,-0.020007,-0.009834,0.075308,0.9994,0.392946,0.045595,-0.026916,0.9533,0.236452,-0.16166,0.197529,0.3797,0.704089,-0.17047,0.037749,0.9735,0.522415,-0.201885,0.417116,0.5988,0.7394,-0.20779,0.040046,0.9471,0.610944,-0.18705,0.406132,0.632,0.814562,-0.224168,0.000229,0.957,0.689732,-0.157032,0.371522,0.7029
302,10066,0.528538,0.586407,4.7e-05,-0.668628,-0.038598,-0.133391,0.9994,-0.677885,-0.047157,-0.153716,0.9991,-0.678437,-0.047426,-0.153074,0.9991,-0.678615,-0.047334,-0.153349,0.9992,-0.673249,-0.058262,-0.135572,0.9984,-0.674192,-0.058636,-0.136599,0.9982,-0.675482,-0.058671,-0.135208,0.9986,-0.605248,-0.035624,-0.200761,0.999,-0.596561,-0.072101,-0.12628,0.9985,-0.631697,-0.022447,-0.14849,0.9993,-0.627579,-0.034238,-0.126957,0.9992,-0.423572,0.029159,-0.236305,0.9999,-0.452094,-0.03384,-0.064295,0.9997,-0.169861,0.092357,-0.272237,0.8876,-0.082328,-0.032603,-0.164084,0.3306,0.031617,0.095717,-0.283517,0.8914,0.030748,0.005533,-0.035582,0.4943,0.108674,0.089014,-0.311337,0.8489,0.068188,-0.020509,0.041108,0.4663,0.119685,0.096125,-0.314044,0.8476,0.069759,-0.012045,0.01844,0.464,0.070563,0.09822,-0.293306,0.7982,0.030742,-0.002327,0.003449,0.4458,0.01811,0.008004,-0.069433,0.9997,-0.018895,-0.008234,0.071008,0.9993,0.393206,0.041415,-0.021426,0.9526,0.235697,-0.160767,0.196215,0.3827,0.709704,-0.164058,0.047776,0.9737,0.531623,-0.196441,0.404162,0.6001,0.745614,-0.199927,0.04988,0.9465,0.619248,-0.182986,0.395438,0.626,0.817674,-0.215551,0.004873,0.9563,0.696754,-0.15268,0.357647,0.7019
303,10100,0.529139,0.586545,3.3e-05,-0.666133,-0.040073,-0.125875,0.9994,-0.675472,-0.048811,-0.147228,0.9991,-0.676003,-0.049101,-0.146589,0.9992,-0.676227,-0.049006,-0.146873,0.9992,-0.670849,-0.060448,-0.12928,0.9984,-0.6718,-0.060838,-0.130294,0.9983,-0.673092,-0.060834,-0.128913,0.9985,-0.605452,-0.034959,-0.198145,0.999,-0.59532,-0.074837,-0.12554,0.9985,-0.629362,-0.023881,-0.142161,0.9993,-0.625231,-0.036311,-0.120826,0.9993,-0.423532,0.028714,-0.23509,0.9999,-0.450091,-0.03399,-0.064019,0.9997,-0.169945,0.0919,-0.269634,0.8924,-0.082328,-0.032603,-0.164084,0.3316,0.032401,0.095053,-0.2773,0.8947,0.030748,0.005533,-0.035582,0.4921,0.109757,0.088728,-0.304352,0.852,0.068188,-0.020509,0.041108,0.462,0.120796,0.095826,-0.307015,0.8506,0.069759,-0.012045,0.01844,0.4594,0.070869,0.097574,-0.286583,0.8014,0.030742,-0.002327,0.003449,0.439,0.017132,0.006668,-0.065813,0.9997,-0.017911,-0.006865,0.067403,0.9992,0.39396,0.036437,-0.018494,0.9541,0.235079,-0.160005,0.195093,0.4059,0.717039,-0.158398,0.050332,0.9748,0.540793,-0.190426,0.390434,0.6161,0.753588,-0.192547,0.051838,0.9478,0.626844,-0.178191,0.383482,0.6244,0.820944,-0.205922,0.001735,0.9573,0.702804,-0.14702,0.342073,0.7096
304,10133,0.533147,0.586539,-7e-06,-0.66419,-0.045632,-0.115445,0.9993,-0.673504,-0.053083,-0.137109,0.999,-0.674028,-0.053386,-0.13646,0.9991,-0.674283,-0.053284,-0.136749,0.9991,-0.668963,-0.065705,-0.120602,0.9982,-0.669918,-0.066106,-0.121599,0.9981,-0.671215,-0.066076,-0.120241,0.9984,-0.606243,-0.034481,-0.189874,0.9989,-0.594639,-0.078758,-0.123699,0.9983,-0.627554,-0.027893,-0.132258,0.9993,-0.623401,-0.041633,-0.112692,0.9992,-0.424349,0.02833,-0.227121,0.9999,-0.448543,-0.035145,-0.063788,0.9996,-0.170928,0.091287,-0.261395,0.8843,-0.082328,-0.032603,-0.164084,0.3519,0.03113,0.093813,-0.268817,0.8886,0.027524,0.010147,-0.032642,0.5097,0.110538,0.087889,-0.295572,0.8442,0.068188,-0.020509,0.041108,0.4765,0.121587,0.094575,-0.298529,0.843,0.069759,-0.012045,0.01844,0.4728,0.070785,0.096258,-0.278546,0.7923,0.030742,-0.002327,0.003449,0.4479,0.016203,0.005534,-0.063147,0.9996,-0.016974,-0.005708,0.064745,0.999,0.394428,0.03235,-0.016439,0.954,0.234718,-0.159438,0.194279,0.4218,0.723295,-0.15282,0.052395,0.9747,0.549642,-0.184677,0.376628,0.6247,0.760601,-0.185247,0.053223,0.9468,0.63446,-0.173606,0.371644,0.6183,0.823608,-0.195446,-0.001262,0.9559,0.708335,-0.141873,0.326209,0.71
305,10166,0.538993,0.586543,3.4e-05,-0.662842,-0.047102,-0.107903,0.9993,-0.672011,-0.05463,-0.129901,0.999,-0.672525,-0.054946,-0.129247,0.9991,-0.672811,-0.054847,-0.129543,0.9991,-0.667639,-0.067803,-0.113572,0.9982,-0.668605,-0.068214,-0.114555,0.9981,-0.669905,-0.06816,-0.113218,0.9984,-0.606866,-0.034125,-0.184061,0.999,-0.594291,-0.081896,-0.118575,0.9983,-0.626221,-0.029373,-0.125235,0.9993,-0.622185,-0.04388,-0.105886,0.9992,-0.425017,0.027582,-0.221492,0.9999,-0.447525,-0.036177,-0.058211,0.9996,-0.171499,0.089709,-0.257028,0.8924,-0.082328,-0.032603,-0.164084,0.3381,0.032059,0.092425,-0.263968,0.896,0.027524,0.010147,-0.032642,0.4913,0.111222,0.086956,-0.290975,0.8536,0.068188,-0.020509,0.041108,0.4583,0.122256,0.093488,-0.293677,0.8522,0.069759,-0.012045,0.01844,0.4548,0.070719,0.095019,-0.273293,0.8028,0.030742,-0.002327,0.003449,0.4297,0.015371,0.0046,-0.061444,0.9996,-0.01613,-0.004759,0.063052,0.999,0.394206,0.029152,-0.016913,0.9516,0.23459,-0.159063,0.193782,0.4367,0.728031,-0.146233,0.049825,0.9729,0.560127,-0.179628,0.358021,0.6277,0.766225,-0.177188,0.050277,0.9443,0.643327,-0.169677,0.354197,0.613,0.825933,-0.183542,-0.007112,0.9532,0.715665,-0.137211,0.303628,0.7085
306,10200,0.539067,0.58609,9e-06,-0.661713,-0.047848,-0.10191,0.9993,-0.670818,-0.055776,-0.124225,0.9989,-0.671323,-0.056103,-0.123571,0.9991,-0.671632,-0.056009,-0.123868,0.9991,-0.666546,-0.069413,-0.107855,0.9982,-0.667523,-0.069835,-0.108826,0.9981,-0.668824,-0.069757,-0.107504,0.9984,-0.607078,-0.03394,-0.179477,0.999,-0.593979,-0.084463,-0.113875,0.9983,-0.62513,-0.030228,-0.119661,0.9993,-0.621158,-0.045362,-0.10024,0.9992,-0.425525,0.026907,-0.217814,0.9999,-0.446704,-0.037269,-0.052483,0.9996,-0.171909,0.08802,-0.254713,0.8995,-0.082328,-0.032603,-0.164084,0.3299,0.033132,0.091112,-0.260925,0.902,0.027524,0.010147,-0.032642,0.4796,0.112248,0.086067,-0.2881,0.861,0.068188,-0.020509,0.041108,0.4461,0.123182,0.092572,-0.29047,0.8595,0.069759,-0.012045,0.01844,0.4426,0.070987,0.093872,-0.269492,0.8109,0.030742,-0.002327,0.003449,0.417,0.01461,0.003776,-0.061029,0.9996,-0.015357,-0.003921,0.062637,0.9989,0.394429,0.026536,-0.020797,0.9525,0.234765,-0.158905,0.193707,0.4399,0.73324,-0.139052,0.041702,0.9736,0.568543,-0.174562,0.342632,0.6267,0.771935,-0.16835,0.041872,0.9446,0.65091,-0.165733,0.340466,0.6065,0.828641,-0.169973,-0.018579,0.954,0.721936,-0.131851,0.286297,0.7072
307,10233,0.547876,0.585645,1e-05,-0.660653,-0.050058,-0.09156,0.9993,-0.669903,-0.057371,-0.113979,0.999,-0.670403,-0.057706,-0.113321,0.9991,-0.670727,-0.057614,-0.113633,0.9991,-0.665691,-0.071625,-0.098675,0.9983,-0.666675,-0.072051,-0.099635,0.9982,-0.667978,-0.07196,-0.098347,0.9985,-0.607494,-0.033555,-0.169947,0.999,-0.594238,-0.086629,-0.108898,0.9984,-0.624207,-0.031719,-0.109576,0.9993,-0.620251,-0.047719,-0.091497,0.9992,-0.426093,0.026523,-0.209213,0.9999,-0.446265,-0.038435,-0.048307,0.9996,-0.172875,0.08659,-0.247299,0.9008,-0.082328,-0.032603,-0.164084,0.3534,0.033487,0.089963,-0.254124,0.9056,0.024505,0.013539,-0.026708,0.5031,0.113127,0.085281,-0.281222,0.8643,0.068188,-0.020509,0.041108,0.465,0.123963,0.091758,-0.284107,0.8627,0.069759,-0.012045,0.01844,0.4604,0.07115,0.092824,-0.262998,0.8143,0.030742,-0.002327,0.003449,0.4306,0.013882,0.003031,-0.060084,0.9995,-0.014613,-0.003163,0.06169,0.9989,0.392304,0.024395,-0.026983,0.9484,0.234808,-0.158684,0.193458,0.4562,0.73632,-0.131331,0.030206,0.9687,0.578036,-0.16947,0.320716,0.6286,0.776778,-0.159211,0.030127,0.9349,0.65903,-0.161579,0.319587,0.599,0.828345,-0.156675,-0.034178,0.9491,0.727724,-0.126827,0.258376,0.7051
308,10266,0.546,0.585124,-0.0,-0.660933,-0.049211,-0.084212,0.9994,-0.670105,-0.057056,-0.106813,0.999,-0.670602,-0.057389,-0.106155,0.9991,-0.67093,-0.057302,-0.10647,0.9992,-0.666115,-0.071538,-0.091603,0.9984,-0.667115,-0.071963,-0.092558,0.9983,-0.668413,-0.07187,-0.091288,0.9986,-0.608001,-0.033192,-0.163478,0.9991,-0.595681,-0.087912,-0.10263,0.9985,-0.624509,-0.030845,-0.102522,0.9994,-0.620875,-0.047137,-0.084582,0.9993,-0.426681,0.026194,-0.203414,0.9999,-0.448279,-0.039,-0.040929,0.9996,-0.172895,0.085049,-0.243995,0.9074,-0.082328,-0.032603,-0.164084,0.3423,0.034845,0.088948,-0.250807,0.9103,0.024505,0.013539,-0.026708,0.4835,0.114204,0.084622,-0.277904,0.8704,0.068188,-0.020509,0.041108,0.4469,0.124647,0.091101,-0.280545,0.8688,0.069759,-0.012045,0.01844,0.4424,0.071601,0.091916,-0.259192,0.8212,0.030742,-0.002327,0.003449,0.4127,0.013248,0.002362,-0.060806,0.9995,-0.013967,-0.002487,0.062372,0.9989,0.391112,0.025225,-0.034861,0.9516,0.235218,-0.158721,0.193743,0.4661,0.73987,-0.123714,0.018822,0.9708,0.585478,-0.164281,0.304993,0.6438,0.780785,-0.150529,0.018886,0.9392,0.666588,-0.157325,0.305329,0.6122,0.832222,-0.144747,-0.045757,0.9524,0.735512,-0.121135,0.240773,0.7166
309,10300,0.550838,0.584852,4e-06,-0.661297,-0.046566,-0.079739,0.9994,-0.670356,-0.05555,-0.101975,0.9991,-0.67085,-0.05588,-0.101288,0.9992,-0.671182,-0.055799,-0.10161,0.9992,-0.666688,-0.069601,-0.085536,0.9985,-0.667706,-0.070031,-0.086478,0.9984,-0.668997,-0.069934,-0.085238,0.9986,-0.608453,-0.033337,-0.157821,0.9992,-0.59744,-0.087757,-0.096628,0.9986,-0.624881,-0.029051,-0.097674,0.9994,-0.621682,-0.044782,-0.078132,0.9993,-0.427878,0.025654,-0.199382,1.0,-0.450191,-0.038912,-0.03279,0.9996,-0.173412,0.083554,-0.243005,0.9136,-0.082328,-0.032603,-0.164084,0.3348,0.036088,0.088024,-0.250691,0.9156,0.024505,0.013539,-0.026708,0.4712,0.115127,0.083991,-0.278537,0.8773,0.068188,-0.020509,0.041108,0.4335,0.125207,0.090739,-0.280285,0.8757,0.069759,-0.012045,0.01844,0.4287,0.071941,0.091158,-0.258219,0.8289,0.030742,-0.002327,0.003449,0.4001,0.012524,0.001708,-0.062138,0.9995,-0.013226,-0.001827,0.06367,0.9989,0.389341,0.026369,-0.040867,0.9499,0.235849,-0.158891,0.194258,0.4565,0.742685,-0.115265,0.010705,0.9701,0.591989,-0.159035,0.291278,0.6347,0.784526,-0.141136,0.010867,0.9411,0.67615,-0.152899,0.29348,0.6102,0.835684,-0.131806,-0.054066,0.9526,0.745252,-0.115278,0.226772,0.7091
310,10333,0.551082,0.584438,1.1e-05,-0.661775,-0.042026,-0.075596,0.9994,-0.670671,-0.052535,-0.097367,0.9991,-0.671162,-0.052862,-0.096635,0.9992,-0.671495,-0.052788,-0.096965,0.9992,-0.66744,-0.065923,-0.080447,0.9985,-0.66848,-0.066356,-0.081378,0.9984,-0.669761,-0.066258,-0.080159,0.9987,-0.608887,-0.033519,-0.152999,0.9992,-0.599722,-0.086466,-0.089668,0.9986,-0.625369,-0.025805,-0.093054,0.9994,-0.622765,-0.040661,-0.07287,0.9993,-0.42962,0.02517,-0.196431,1.0,-0.452675,-0.038533,-0.023247,0.9996,-0.174282,0.082097,-0.242879,0.9184,-0.082328,-0.032603,-0.164084,0.3237,0.036803,0.087417,-0.25134,0.9194,0.024505,0.013539,-0.026708,0.4547,0.115608,0.083559,-0.279916,0.8823,0.068188,-0.020509,0.041108,0.4167,0.12534,0.09085,-0.280617,0.8805,0.069759,-0.012045,0.01844,0.412,0.072001,0.090763,-0.257901,0.8338,0.030742,-0.002327,0.003449,0.3849,0.011734,0.00108,-0.064056,0.9995,-0.012413,-0.001195,0.065558,0.9989,0.387793,0.028392,-0.045999,0.9495,0.236681,-0.159188,0.194984,0.4464,0.745265,-0.106478,0.00399,0.97,0.598344,-0.153529,0.278448,0.6295,0.787836,-0.131486,0.004209,0.9432,0.687118,-0.147988,0.282306,0.6109,0.840307,-0.118842,-0.060932,0.9535,0.756749,-0.108638,0.214029,0.7061
311,10366,0.549648,0.584664,3.6e-05,-0.663073,-0.03702,-0.080141,0.9995,-0.671389,-0.049425,-0.101787,0.9992,-0.671889,-0.049755,-0.101052,0.9992,-0.672227,-0.049683,-0.101366,0.9993,-0.668681,-0.06185,-0.083082,0.9986,-0.669737,-0.062283,-0.084016,0.9985,-0.671023,-0.062183,-0.082784,0.9988,-0.608759,-0.034756,-0.15616,0.9992,-0.601434,-0.084808,-0.085117,0.9987,-0.62631,-0.022478,-0.09718,0.9994,-0.624411,-0.0361,-0.07472,0.9994,-0.430297,0.023674,-0.200757,1.0,-0.454825,-0.037775,-0.016987,0.9996,-0.174047,0.080947,-0.247284,0.9254,-0.082328,-0.032603,-0.164084,0.3027,0.038702,0.086992,-0.255581,0.9254,0.024505,0.013539,-0.026708,0.4248,0.11652,0.083241,-0.284263,0.8904,0.068188,-0.020509,0.041108,0.3903,0.126352,0.090954,-0.284158,0.8886,0.069759,-0.012045,0.01844,0.3861,0.072807,0.09048,-0.260887,0.8439,0.030742,-0.002327,0.003449,0.3612,0.011195,0.000518,-0.066189,0.9995,-0.011855,-0.000633,0.06769,0.9989,0.386987,0.029593,-0.050976,0.9494,0.237416,-0.159475,0.195728,0.4333,0.74746,-0.100565,-0.003961,0.9705,0.602674,-0.149237,0.268615,0.621,0.7904,-0.124859,-0.003861,0.945,0.695728,-0.143876,0.273195,0.6056,0.84421,-0.10935,-0.070509,0.9549,0.765405,-0.102333,0.203167,0.7033
312,10400,0.548906,0.584206,-1e-06,-0.664205,-0.030017,-0.088074,0.9995,-0.672022,-0.044342,-0.109692,0.9992,-0.672531,-0.044678,-0.108965,0.9993,-0.672875,-0.04461,-0.109259,0.9993,-0.669782,-0.055651,-0.089287,0.9987,-0.670854,-0.056083,-0.090225,0.9986,-0.672144,-0.055986,-0.088986,0.9988,-0.60779,-0.035848,-0.162773,0.9993,-0.602923,-0.081474,-0.083187,0.9987,-0.62714,-0.017567,-0.104739,0.9994,-0.625842,-0.029804,-0.080126,0.9994,-0.429284,0.021587,-0.208116,1.0,-0.456833,-0.03591,-0.012219,0.9997,-0.172061,0.079798,-0.254189,0.9316,-0.082328,-0.032603,-0.164084,0.2816,0.042241,0.086765,-0.262166,0.9305,0.024505,0.013539,-0.026708,0.3971,0.119038,0.083083,-0.290786,0.8974,0.068188,-0.020509,0.041108,0.367,0.129261,0.091423,-0.290197,0.8956,0.069759,-0.012045,0.01844,0.3633,0.075338,0.090452,-0.266197,0.8526,0.030742,-0.002327,0.003449,0.3408,0.010844,-0.000331,-0.06846,0.9995,-0.011485,0.000207,0.069966,0.9989,0.38641,0.030625,-0.05674,0.9496,0.237968,-0.159617,0.196418,0.4222,0.749805,-0.094947,-0.013292,0.9713,0.606336,-0.144888,0.259138,0.6141,0.793119,-0.118436,-0.013351,0.9463,0.703952,-0.139448,0.264066,0.5993,0.848377,-0.099103,-0.082133,0.9562,0.773668,-0.095308,0.19198,0.7015
313,10433,0.549086,0.584281,8e-06,-0.666832,-0.022298,-0.093053,0.9995,-0.674132,-0.038299,-0.114753,0.9992,-0.674651,-0.038645,-0.114032,0.9993,-0.675002,-0.038574,-0.114312,0.9993,-0.672309,-0.048825,-0.093294,0.9987,-0.673397,-0.049254,-0.094233,0.9987,-0.674696,-0.049156,-0.09299,0.9989,-0.607501,-0.036606,-0.167542,0.9993,-0.605009,-0.078389,-0.080438,0.9988,-0.629215,-0.012061,-0.109674,0.9994,-0.628503,-0.023323,-0.08372,0.9994,-0.428456,0.019074,-0.213742,1.0,-0.458986,-0.034196,-0.006827,0.9997,-0.170455,0.078639,-0.259285,0.9367,-0.082328,-0.032603,-0.164084,0.2626,0.044955,0.086665,-0.267008,0.9341,0.024505,0.013539,-0.026708,0.3702,0.121183,0.083035,-0.295499,0.9023,0.068188,-0.020509,0.041108,0.3438,0.131549,0.091893,-0.294599,0.9003,0.069759,-0.012045,0.01844,0.3408,0.077322,0.090498,-0.270123,0.8582,0.030742,-0.002327,0.003449,0.3203,0.010654,-0.00115,-0.070457,0.9994,-0.011277,0.00102,0.071967,0.9989,0.386714,0.031424,-0.061193,0.9502,0.238344,-0.159674,0.196976,0.426,0.752435,-0.089616,-0.02016,0.9717,0.609831,-0.140777,0.251002,0.6176,0.796057,-0.112453,-0.020435,0.9477,0.711456,-0.135177,0.256084,0.5977,0.852678,-0.090898,-0.089896,0.9571,0.781373,-0.088946,0.18224,0.7057
314,10466,0.548469,0.584414,-1.2e-05,-0.669328,-0.014866,-0.099656,0.9995,-0.676139,-0.032491,-0.121472,0.9993,-0.676667,-0.032846,-0.120755,0.9994,-0.677025,-0.032776,-0.121021,0.9994,-0.674671,-0.042203,-0.098505,0.9988,-0.675771,-0.042629,-0.099447,0.9988,-0.677081,-0.042534,-0.098201,0.999,-0.607224,-0.037275,-0.173899,0.9993,-0.606837,-0.075014,-0.078869,0.9989,-0.63121,-0.00657,-0.116247,0.9994,-0.631011,-0.016811,-0.088413,0.9994,-0.427407,0.016438,-0.220255,1.0,-0.460974,-0.032363,-0.002381,0.9997,-0.168731,0.077104,-0.265149,0.9418,-0.082328,-0.032603,-0.164084,0.2478,0.048137,0.086563,-0.272622,0.9386,0.024505,0.013539,-0.026708,0.3532,0.123619,0.082993,-0.301145,0.9082,0.068188,-0.020509,0.041108,0.3308,0.13449,0.09237,-0.299912,0.9061,0.069759,-0.012045,0.01844,0.3285,0.079756,0.090552,-0.274811,0.8658,0.030742,-0.002327,0.003449,0.3097,0.01064,-0.002023,-0.072352,0.9994,-0.011248,0.001887,0.073866,0.9989,0.387161,0.031523,-0.064837,0.9506,0.23855,-0.159636,0.197444,0.4273,0.755192,-0.0846,-0.025427,0.9722,0.612471,-0.136852,0.243521,0.6155,0.799143,-0.106662,-0.025867,0.9489,0.71854,-0.130992,0.248724,0.5927,0.856556,-0.082799,-0.096121,0.9579,0.788599,-0.082825,0.173632,0.7066
315,10500,0.550521,0.583983,-4e-06,-0.672043,-0.006925,-0.105538,0.9996,-0.678482,-0.025685,-0.127339,0.9993,-0.679017,-0.026049,-0.126622,0.9994,-0.67938,-0.025975,-0.12689,0.9994,-0.677319,-0.03482,-0.103048,0.9989,-0.678431,-0.03524,-0.104002,0.9989,-0.679753,-0.035148,-0.10275,0.9991,-0.607241,-0.036489,-0.179131,0.9994,-0.608892,-0.070954,-0.076511,0.999,-0.633427,-0.000497,-0.121857,0.9995,-0.633693,-0.009996,-0.092411,0.9995,-0.426421,0.014031,-0.22576,1.0,-0.463184,-0.030493,0.002576,0.9997,-0.166429,0.075535,-0.270231,0.9466,-0.082328,-0.032603,-0.164084,0.2406,0.051354,0.086665,-0.278148,0.9427,0.024505,0.013539,-0.026708,0.3402,0.125923,0.083269,-0.306659,0.9139,0.068188,-0.020509,0.041108,0.3202,0.137125,0.093124,-0.305166,0.9119,0.069759,-0.012045,0.01844,0.3186,0.082067,0.090796,-0.279511,0.8733,0.030742,-0.002327,0.003449,0.3003,0.010671,-0.002894,-0.074394,0.9995,-0.011261,0.002753,0.075906,0.999,0.387913,0.032743,-0.068527,0.9531,0.238756,-0.159604,0.19794,0.4332,0.757918,-0.0774,-0.030606,0.9736,0.615851,-0.131605,0.236136,0.6244,0.801951,-0.098658,-0.0311,0.9516,0.725972,-0.125259,0.241198,0.5977,0.860919,-0.072192,-0.101952,0.9601,0.79657,-0.074654,0.164835,0.7148
